transaction_id,user_id,merchant,amount,date
41077,226,Apple,66.5,2024-11-19
41078,72,BestBuy,75.11,2024-07-21
41079,251,Uber,116.83,2024-07-16
41080,346,Google,49.21,2024-12-23
41081,362,Costco,43.31,2024-11-12
41082,282,Microsoft,231.37,2024-12-07
41083,490,eBay,25.05,2024-02-09
41084,472,Starbucks,73.26,2024-06-04
41085,454,Uber,129.32,2024-03-22
41086,274,Uber,37.38,2024-05-23
41087,283,Google,219.05,2024-10-08
41088,188,Starbucks,57.96,2024-02-15
41089,86,Apple,104.32,2024-02-10
41090,206,Google,157.44,2024-01-11
41091,297,Starbucks,127.46,2024-12-07
41092,335,Amazon,149.14,2024-01-31
41093,29,Target,150.73,2024-10-02
41094,42,Costco,88.2,2024-08-22
41095,243,Walmart,181.1,2024-01-16
41096,447,Apple,84.97,2024-03-05
41097,318,Netflix,74.08,2024-03-25
41098,360,Uber,81.43,2024-10-28
41099,47,Amazon,118.95,2024-10-19
41100,233,Google,69.08,2024-09-30
41101,350,Costco,27.72,2024-10-10
41102,428,Costco,85.46,2024-06-05
41103,3,Netflix,88.65,2024-09-30
41104,335,Costco,77.65,2024-03-09
41105,278,BestBuy,245.44,2024-04-08
41106,35,BestBuy,68.27,2024-09-23
41107,290,Target,146.95,2024-01-01
41108,17,BestBuy,236.73,2024-06-30
41109,129,Costco,53.6,2024-06-20
41110,178,Starbucks,85.48,2024-05-27
41111,159,Target,107.5,2024-07-08
41112,71,Starbucks,100.57,2024-12-15
41113,92,Starbucks,65.36,2024-08-17
41114,380,Amazon,109.17,2024-06-08
41115,430,Uber,120.0,2024-07-27
41116,136,Walmart,98.94,2024-08-15
41117,253,Starbucks,123.37,2024-09-28
41118,260,Costco,102.53,2024-08-07
41119,406,eBay,136.29,2024-09-04
41120,265,eBay,75.54,2024-04-04
41121,163,Costco,97.96,2024-08-14
41122,240,Amazon,46.98,2024-01-09
41123,314,Target,50.67,2024-12-05
41124,66,Amazon,37.24,2024-04-05
41125,140,Google,47.0,2024-10-28
41126,227,Walmart,66.16,2024-07-14
41127,408,Google,130.99,2024-09-15
41128,431,Costco,30.5,2024-10-25
41129,391,Amazon,104.49,2024-06-09
41130,132,Netflix,40.54,2024-09-24
41131,38,Target,47.35,2024-04-24
41132,490,Walmart,109.81,2024-03-25
41133,245,Target,166.69,2024-04-17
41134,338,Uber,50.71,2024-05-09
41135,184,eBay,163.23,2024-11-15
41136,79,Uber,36.88,2024-09-14
41137,10,Walmart,113.4,2024-10-12
41138,63,Starbucks,76.98,2024-11-04
41139,140,Amazon,105.93,2024-09-28
41140,95,Amazon,279.34,2024-08-07
41141,382,Walmart,68.81,2024-06-08
41142,454,Costco,137.68,2024-07-18
41143,325,Starbucks,72.0,2024-11-03
41144,217,Uber,140.44,2024-09-02
41145,176,Costco,94.96,2024-04-07
41146,30,Uber,89.35,2024-01-24
41147,291,Apple,97.18,2024-07-01
41148,493,BestBuy,83.91,2024-04-10
41149,445,Costco,42.42,2024-09-19
41150,318,Starbucks,346.95,2024-10-29
41151,430,BestBuy,108.26,2024-02-20
41152,455,Google,31.56,2024-11-30
41153,448,Amazon,68.13,2024-08-08
41154,179,Walmart,104.55,2024-06-24
41155,150,Apple,49.03,2024-11-02
41156,116,Uber,61.63,2024-04-17
41157,243,Microsoft,28.94,2024-06-10
41158,276,Amazon,73.81,2024-08-05
41159,190,Amazon,48.09,2024-02-01
41160,333,Netflix,148.38,2024-04-10
41161,91,Google,79.61,2024-04-18
41162,177,Amazon,60.39,2024-08-17
41163,63,Microsoft,100.62,2024-11-22
41164,253,Starbucks,137.74,2024-09-24
41165,171,Apple,36.53,2024-02-21
41166,421,Apple,187.02,2024-07-27
41167,473,eBay,199.62,2024-10-04
41168,65,Target,137.82,2024-05-03
41169,18,Walmart,87.52,2024-08-08
41170,378,Google,182.11,2024-12-02
41171,238,Microsoft,69.73,2024-02-29
41172,260,Apple,151.43,2024-01-10
41173,296,Microsoft,239.1,2024-03-09
41174,249,Microsoft,125.66,2024-10-03
41175,390,Target,52.26,2024-10-02
41176,325,Apple,129.33,2024-12-18
41177,165,Netflix,117.12,2024-10-22
41178,259,eBay,227.47,2024-01-24
41179,348,Target,116.95,2024-04-22
41180,251,Apple,123.66,2024-06-06
41181,439,Starbucks,122.69,2024-08-06
41182,324,Walmart,137.4,2024-10-31
41183,206,Microsoft,92.04,2024-03-07
41184,473,Netflix,81.34,2024-07-19
41185,152,Uber,119.83,2024-11-05
41186,423,Microsoft,97.83,2024-10-09
41187,59,Target,40.68,2024-05-23
41188,160,eBay,50.46,2024-03-01
41189,151,Google,80.32,2024-03-13
41190,458,Google,117.02,2024-06-30
41191,472,Costco,73.82,2024-03-08
41192,436,BestBuy,34.14,2024-01-22
41193,434,eBay,106.57,2024-04-15
41194,447,Microsoft,171.52,2024-04-29
41195,382,Costco,116.77,2024-06-27
41196,383,Walmart,62.76,2024-06-01
41197,392,Amazon,73.67,2024-12-17
41198,477,Microsoft,192.86,2024-08-10
41199,24,Target,23.02,2024-01-23
41200,364,Uber,70.54,2024-05-10
41201,88,Google,57.5,2024-08-05
41202,72,eBay,138.16,2024-01-29
41203,184,Costco,137.4,2024-03-19
41204,251,BestBuy,66.56,2024-05-04
41205,386,Amazon,55.65,2024-12-28
41206,428,Google,86.73,2024-10-26
41207,115,BestBuy,64.72,2024-04-30
41208,302,Walmart,33.72,2024-12-13
41209,320,Apple,29.71,2024-09-08
41210,130,Apple,62.81,2024-07-06
41211,7,Netflix,137.05,2024-01-13
41212,55,Microsoft,132.51,2024-09-20
41213,200,Uber,112.22,2024-12-13
41214,305,Uber,101.46,2024-04-16
41215,351,BestBuy,67.33,2024-10-30
41216,171,Starbucks,154.85,2024-04-20
41217,122,Microsoft,134.48,2024-06-21
41218,137,Apple,149.72,2024-06-17
41219,435,Microsoft,258.76,2024-10-23
41220,305,Netflix,52.27,2024-08-30
41221,278,Microsoft,49.44,2024-05-14
41222,104,eBay,88.24,2024-04-28
41223,268,Netflix,92.18,2024-04-26
41224,73,Costco,88.07,2024-09-25
41225,72,Target,239.18,2024-07-31
41226,429,Google,151.54,2024-01-12
41227,174,Apple,65.85,2024-01-15
41228,206,Starbucks,97.89,2024-01-21
41229,131,Apple,86.56,2024-02-27
41230,252,eBay,57.54,2024-05-25
41231,462,BestBuy,87.06,2024-05-27
41232,416,Microsoft,68.16,2024-08-14
41233,363,Netflix,48.43,2024-05-15
41234,323,Microsoft,149.11,2024-11-03
41235,250,Google,90.61,2024-10-31
41236,386,BestBuy,32.41,2024-02-27
41237,221,Starbucks,150.37,2024-06-15
41238,310,Google,148.91,2024-10-22
41239,465,eBay,38.17,2024-12-26
41240,384,eBay,70.5,2024-08-20
41241,441,Google,77.03,2024-09-24
41242,45,Netflix,54.04,2024-04-23
41243,161,Microsoft,93.63,2024-10-15
41244,493,Amazon,131.58,2024-09-23
41245,494,Microsoft,45.82,2024-03-20
41246,404,eBay,86.8,2024-04-09
41247,244,Google,75.37,2024-02-03
41248,57,eBay,31.54,2024-10-20
41249,293,Google,49.58,2024-10-09
41250,181,Costco,83.0,2024-06-08
41251,303,Apple,46.43,2024-12-30
41252,452,Target,153.52,2024-06-14
41253,169,Walmart,118.85,2024-06-19
41254,189,Walmart,63.4,2024-10-23
41255,276,Costco,113.57,2024-01-26
41256,183,eBay,106.4,2024-09-15
41257,233,Target,79.4,2024-09-13
41258,31,eBay,103.93,2024-05-10
41259,155,Apple,97.19,2024-01-20
41260,227,Uber,57.6,2024-12-25
41261,177,Apple,73.98,2024-01-11
41262,325,Starbucks,63.94,2024-04-20
41263,104,Starbucks,87.2,2024-12-07
41264,3,Google,41.06,2024-06-02
41265,322,Starbucks,97.83,2024-05-31
41266,28,Walmart,114.88,2024-05-22
41267,91,Uber,119.0,2024-09-26
41268,299,Uber,134.73,2024-02-14
41269,1,BestBuy,31.1,2024-06-16
41270,4,eBay,132.22,2024-02-18
41271,453,Apple,53.61,2024-10-11
41272,449,Uber,71.62,2024-12-02
41273,133,Target,71.52,2024-10-30
41274,441,Starbucks,59.99,2024-08-13
41275,266,Walmart,108.86,2024-08-05
41276,215,Google,52.51,2024-06-22
41277,249,Microsoft,141.55,2024-12-26
41278,5,Walmart,158.85,2024-05-29
41279,2,Apple,105.24,2024-09-25
41280,92,Netflix,139.68,2024-02-21
41281,366,BestBuy,33.53,2024-06-17
41282,311,Starbucks,72.78,2024-09-09
41283,411,eBay,132.58,2024-08-01
41284,288,Starbucks,85.03,2024-06-17
41285,83,Google,61.76,2024-03-01
41286,342,Microsoft,76.37,2024-06-23
41287,358,Netflix,75.86,2024-10-22
41288,429,Microsoft,80.56,2024-09-01
41289,443,Walmart,22.46,2024-10-20
41290,287,Google,67.61,2024-11-04
41291,496,eBay,118.76,2024-01-27
41292,377,Walmart,122.92,2024-05-06
41293,315,Microsoft,86.97,2024-02-03
41294,344,eBay,102.45,2024-11-26
41295,336,eBay,84.44,2024-09-09
41296,355,Walmart,73.24,2024-05-20
41297,466,Starbucks,174.89,2024-12-03
41298,148,Walmart,23.4,2024-09-09
41299,471,Netflix,45.27,2024-01-18
41300,231,eBay,171.13,2024-02-26
41301,148,BestBuy,140.43,2024-11-02
41302,155,Costco,67.28,2024-12-17
41303,356,eBay,195.53,2024-06-11
41304,202,Netflix,74.84,2024-05-01
41305,194,Costco,82.31,2024-06-25
41306,289,Walmart,250.06,2024-10-22
41307,325,Target,105.46,2024-03-18
41308,287,Uber,80.59,2024-04-20
41309,421,Amazon,125.47,2024-05-06
41310,187,Walmart,160.69,2024-04-09
41311,65,Uber,76.5,2024-01-13
41312,341,Uber,223.92,2024-08-26
41313,115,Netflix,77.48,2024-03-29
41314,214,Uber,105.37,2024-01-22
41315,417,Costco,74.32,2024-06-24
41316,126,Walmart,101.37,2024-02-09
41317,231,eBay,27.64,2024-09-23
41318,401,Google,221.86,2024-08-23
41319,337,Walmart,73.44,2024-01-18
41320,451,Walmart,74.89,2024-01-12
41321,302,Netflix,35.12,2024-07-20
41322,2,Google,51.5,2024-07-25
41323,92,Google,316.96,2024-09-21
41324,240,Starbucks,125.09,2024-03-11
41325,72,Amazon,133.07,2024-09-09
41326,15,Apple,61.91,2024-12-10
41327,50,eBay,188.82,2024-05-16
41328,343,Starbucks,109.63,2024-10-22
41329,251,Walmart,58.24,2024-01-12
41330,180,Google,34.99,2024-09-24
41331,401,Costco,40.42,2024-05-05
41332,372,Google,23.14,2024-02-24
41333,355,Google,120.81,2024-01-12
41334,122,Netflix,81.25,2024-07-25
41335,27,Target,119.08,2024-04-28
41336,436,BestBuy,113.16,2024-07-01
41337,204,Costco,26.69,2024-02-13
41338,82,Amazon,248.0,2024-02-01
41339,52,Apple,114.39,2024-01-06
41340,105,Microsoft,143.33,2024-04-05
41341,439,Apple,133.01,2024-02-29
41342,118,Netflix,102.62,2024-10-10
41343,161,BestBuy,131.22,2024-10-20
41344,333,Google,292.65,2024-10-03
41345,349,Walmart,224.13,2024-08-25
41346,414,Amazon,43.77,2024-03-08
41347,155,BestBuy,88.09,2024-01-03
41348,140,Apple,123.42,2024-10-16
41349,203,BestBuy,100.43,2024-08-15
41350,491,Google,176.8,2024-01-26
41351,400,Amazon,86.45,2024-12-16
41352,209,Costco,61.74,2024-02-28
41353,184,BestBuy,68.99,2024-11-03
41354,117,BestBuy,92.33,2024-02-04
41355,288,Amazon,46.09,2024-05-01
41356,452,Google,142.79,2024-02-17
41357,48,Microsoft,186.77,2024-05-08
41358,54,Uber,190.58,2024-09-07
41359,24,BestBuy,64.49,2024-04-17
41360,54,Costco,78.83,2024-01-11
41361,401,Apple,155.4,2024-06-21
41362,132,Walmart,54.28,2024-04-01
41363,62,Walmart,47.04,2024-03-29
41364,362,eBay,130.46,2024-05-14
41365,164,Google,139.72,2024-03-27
41366,455,Amazon,102.32,2024-03-28
41367,65,eBay,51.32,2024-02-06
41368,327,Apple,36.04,2024-09-15
41369,216,Microsoft,273.97,2024-03-09
41370,329,Uber,108.76,2024-07-04
41371,239,Microsoft,126.99,2024-04-29
41372,449,Uber,76.82,2024-11-24
41373,246,Apple,82.71,2024-08-16
41374,121,Starbucks,91.13,2024-10-16
41375,381,Uber,114.84,2024-11-12
41376,339,Starbucks,96.34,2024-03-24
41377,171,Amazon,42.97,2024-01-01
41378,320,Target,179.76,2024-08-06
41379,129,Walmart,88.7,2024-12-16
41380,2,Amazon,204.01,2024-08-24
41381,40,Uber,187.25,2024-03-04
41382,45,Starbucks,312.65,2024-04-27
41383,490,Netflix,93.69,2024-12-17
41384,258,Starbucks,54.93,2024-03-13
41385,282,Walmart,86.46,2024-06-20
41386,455,Apple,76.8,2024-06-11
41387,219,Uber,105.84,2024-04-22
41388,297,Uber,139.14,2024-01-06
41389,193,Google,144.5,2024-01-11
41390,122,Target,115.69,2024-09-03
41391,227,Netflix,75.44,2024-03-16
41392,350,Target,38.56,2024-02-18
41393,481,Uber,500.0,2024-04-15
41394,464,Amazon,196.64,2024-02-23
41395,102,Microsoft,106.71,2024-07-06
41396,222,Starbucks,192.07,2024-02-22
41397,456,Microsoft,86.53,2024-08-17
41398,385,Amazon,27.56,2024-11-26
41399,299,Walmart,100.57,2024-06-05
41400,99,Google,44.78,2024-06-13
41401,455,Microsoft,83.33,2024-06-08
41402,22,Walmart,89.5,2024-06-27
41403,120,Costco,147.71,2024-07-29
41404,330,Walmart,35.19,2024-02-20
41405,491,Walmart,29.88,2024-12-31
41406,88,BestBuy,147.26,2024-06-26
41407,284,Costco,123.32,2024-04-11
41408,492,Uber,148.29,2024-01-19
41409,249,eBay,59.55,2024-03-26
41410,62,Target,83.82,2024-08-22
41411,497,Netflix,151.66,2024-08-23
41412,499,Costco,178.48,2024-04-20
41413,292,eBay,84.37,2024-06-28
41414,65,eBay,44.01,2024-10-29
41415,223,Target,74.7,2024-10-23
41416,212,Target,70.77,2024-10-01
41417,155,Amazon,85.98,2024-11-22
41418,66,Costco,61.16,2024-09-29
41419,85,Target,37.53,2024-05-26
41420,179,Target,22.69,2024-07-14
41421,24,BestBuy,46.45,2024-02-03
41422,137,Microsoft,82.11,2024-07-04
41423,16,eBay,63.35,2024-01-02
41424,342,eBay,155.62,2024-04-22
41425,206,Walmart,111.48,2024-06-02
41426,128,Target,30.33,2024-10-03
41427,485,Costco,62.11,2024-01-25
41428,367,Uber,59.77,2024-06-30
41429,270,Walmart,58.16,2024-10-09
41430,273,Microsoft,256.57,2024-08-29
41431,159,Google,16.72,2024-08-22
41432,145,Apple,101.04,2024-02-05
41433,286,Starbucks,76.99,2024-09-11
41434,93,Netflix,109.64,2024-11-16
41435,53,Starbucks,88.49,2024-02-27
41436,7,Amazon,47.97,2024-03-02
41437,183,Walmart,67.66,2024-10-09
41438,301,BestBuy,24.2,2024-02-19
41439,305,Google,114.64,2024-02-28
41440,404,Apple,142.13,2024-08-25
41441,139,Starbucks,82.1,2024-12-22
41442,209,Google,24.65,2024-08-03
41443,220,Apple,39.37,2024-02-04
41444,60,Netflix,140.18,2024-12-20
41445,194,eBay,85.15,2024-06-10
41446,297,Amazon,134.89,2024-03-23
41447,498,eBay,76.86,2024-12-05
41448,87,Uber,94.24,2024-01-11
41449,186,Netflix,110.55,2024-12-18
41450,322,Microsoft,53.0,2024-08-09
41451,370,Apple,98.27,2024-07-12
41452,51,Netflix,68.8,2024-07-19
41453,449,Uber,138.72,2024-12-25
41454,446,Amazon,38.6,2024-08-29
41455,58,Starbucks,47.21,2024-07-17
41456,186,BestBuy,116.01,2024-03-04
41457,424,eBay,38.11,2024-12-07
41458,138,eBay,50.72,2024-04-21
41459,169,Google,63.76,2024-06-14
41460,325,Target,77.52,2024-12-07
41461,94,BestBuy,52.99,2024-12-14
41462,187,Microsoft,143.34,2024-09-19
41463,131,BestBuy,46.28,2024-03-26
41464,449,Uber,253.1,2024-03-03
41465,11,Google,374.14,2024-01-08
41466,250,Walmart,40.81,2024-01-06
41467,45,Netflix,86.8,2024-09-06
41468,458,Costco,148.95,2024-02-27
41469,476,Costco,116.21,2024-10-27
41470,398,BestBuy,47.28,2024-06-09
41471,35,eBay,187.7,2024-01-25
41472,313,Apple,161.98,2024-12-17
41473,216,Amazon,85.75,2024-05-14
41474,333,Amazon,50.84,2024-10-04
41475,280,BestBuy,158.36,2024-03-12
41476,252,Target,115.04,2024-08-07
41477,14,Starbucks,36.29,2024-03-18
41478,437,Starbucks,189.62,2024-07-03
41479,24,eBay,156.04,2024-08-01
41480,310,Amazon,75.65,2024-06-17
41481,337,eBay,49.84,2024-08-03
41482,37,Walmart,69.61,2024-05-08
41483,21,Microsoft,41.28,2024-09-16
41484,370,Amazon,43.04,2024-11-22
41485,155,Amazon,195.71,2024-11-27
41486,95,Target,87.21,2024-07-13
41487,255,Costco,43.56,2024-11-01
41488,422,Uber,44.46,2024-06-12
41489,124,Starbucks,56.02,2024-05-04
41490,293,Google,169.91,2024-02-02
41491,144,Microsoft,211.93,2024-06-06
41492,351,Netflix,27.19,2024-09-20
41493,13,Target,65.92,2024-01-06
41494,342,Costco,91.17,2024-09-28
41495,262,eBay,66.39,2024-11-11
41496,199,Starbucks,127.06,2024-02-04
41497,445,Walmart,167.46,2024-08-01
41498,267,eBay,74.38,2024-11-08
41499,169,Uber,159.01,2024-03-17
41500,357,Costco,95.73,2024-06-06
41501,203,Costco,130.85,2024-02-21
41502,295,Google,105.1,2024-01-15
41503,86,Walmart,54.49,2024-12-10
41504,383,Apple,57.41,2024-12-05
41505,143,Walmart,41.88,2024-03-19
41506,416,Google,19.65,2024-11-03
41507,257,Starbucks,170.93,2024-09-15
41508,57,Costco,177.47,2024-08-27
41509,124,Target,92.48,2024-10-31
41510,312,Amazon,98.44,2024-11-12
41511,304,BestBuy,24.97,2024-01-27
41512,5,Walmart,68.64,2024-06-24
41513,359,Google,83.85,2024-08-21
41514,131,Microsoft,238.46,2024-04-07
41515,207,Uber,69.33,2024-06-20
41516,291,Google,249.69,2024-12-25
41517,111,Amazon,72.45,2024-09-30
41518,104,Costco,37.03,2024-02-08
41519,357,Walmart,92.75,2024-09-26
41520,6,Google,57.09,2024-06-05
41521,190,BestBuy,133.11,2024-04-27
41522,339,Microsoft,21.55,2024-07-26
41523,201,Microsoft,83.52,2024-04-15
41524,114,Target,93.93,2024-12-06
41525,71,eBay,31.14,2024-08-28
41526,264,Uber,162.5,2024-11-24
41527,31,Google,90.02,2024-02-01
41528,164,Netflix,113.18,2024-02-25
41529,387,Apple,81.32,2024-03-12
41530,300,Costco,42.99,2024-02-21
41531,310,Apple,151.14,2024-04-19
41532,394,Target,128.24,2024-11-14
41533,16,Costco,194.37,2024-09-16
41534,45,Netflix,86.35,2024-03-26
41535,180,Target,167.38,2024-10-25
41536,293,Amazon,267.85,2024-11-26
41537,331,Starbucks,123.61,2024-01-21
41538,43,Amazon,85.64,2024-08-21
41539,224,BestBuy,129.28,2024-05-16
41540,328,Netflix,77.18,2024-01-16
41541,99,Walmart,182.5,2024-10-19
41542,279,Apple,189.84,2024-09-20
41543,173,Target,121.6,2024-06-22
41544,289,Uber,53.54,2024-02-05
41545,329,eBay,97.38,2024-11-08
41546,389,eBay,100.13,2024-06-05
41547,2,Amazon,52.95,2024-11-24
41548,91,Google,207.61,2024-02-08
41549,434,Netflix,39.8,2024-10-19
41550,475,Apple,85.32,2024-05-31
41551,145,Target,174.74,2024-10-29
41552,426,Uber,223.59,2024-11-21
41553,478,Starbucks,150.22,2024-01-31
41554,301,Apple,47.56,2024-11-13
41555,408,eBay,73.83,2024-03-24
41556,20,Target,122.36,2024-12-31
41557,293,Netflix,120.64,2024-10-17
41558,441,BestBuy,191.88,2024-12-20
41559,13,Apple,268.38,2024-01-02
41560,299,Costco,48.02,2024-09-11
41561,263,Walmart,87.09,2024-04-12
41562,190,Target,225.85,2024-04-26
41563,425,Starbucks,207.0,2024-03-22
41564,441,Microsoft,77.29,2024-11-06
41565,422,Apple,84.85,2024-01-02
41566,498,Apple,362.44,2024-10-07
41567,148,Walmart,70.42,2024-06-03
41568,321,Netflix,98.49,2024-11-11
41569,205,Netflix,32.5,2024-05-25
41570,89,BestBuy,89.66,2024-03-09
41571,120,Google,97.53,2024-02-25
41572,497,Uber,24.25,2024-08-18
41573,244,Target,234.95,2024-11-19
41574,287,eBay,49.77,2024-09-03
41575,489,Walmart,138.97,2024-11-11
41576,269,Target,70.25,2024-08-12
41577,347,Netflix,54.58,2024-08-21
41578,227,Starbucks,98.94,2024-03-22
41579,246,Amazon,52.34,2024-03-13
41580,78,Microsoft,33.5,2024-08-13
41581,21,Walmart,151.88,2024-04-19
41582,7,Apple,60.33,2024-07-04
41583,12,Apple,201.69,2024-03-16
41584,26,Uber,167.11,2024-02-23
41585,97,BestBuy,214.61,2024-11-08
41586,196,eBay,135.16,2024-06-05
41587,282,BestBuy,68.31,2024-09-07
41588,446,Starbucks,52.76,2024-06-12
41589,102,BestBuy,34.65,2024-08-10
41590,387,Walmart,77.35,2024-07-25
41591,269,Starbucks,177.86,2024-06-28
41592,446,Starbucks,119.77,2024-06-13
41593,377,BestBuy,94.2,2024-08-19
41594,337,eBay,38.97,2024-05-16
41595,121,Walmart,36.79,2024-08-16
41596,294,Walmart,56.35,2024-07-07
41597,194,Uber,126.06,2024-08-22
41598,131,BestBuy,91.91,2024-04-27
41599,9,Starbucks,66.29,2024-05-13
41600,289,Costco,48.77,2024-07-02
41601,183,Costco,97.35,2024-03-14
41602,227,Microsoft,67.39,2024-09-17
41603,128,Apple,53.37,2024-12-02
41604,334,Apple,133.62,2024-07-17
41605,290,Apple,134.19,2024-04-12
41606,346,Walmart,69.76,2024-03-01
41607,51,Uber,159.64,2024-04-25
41608,178,BestBuy,93.16,2024-08-13
41609,437,Microsoft,22.24,2024-08-04
41610,55,eBay,137.67,2024-11-13
41611,161,BestBuy,91.21,2024-10-11
41612,105,Netflix,148.22,2024-03-05
41613,406,Target,167.74,2024-01-03
41614,391,Microsoft,38.73,2024-08-22
41615,277,BestBuy,91.44,2024-05-07
41616,213,Uber,188.07,2024-04-08
41617,102,Microsoft,60.2,2024-01-01
41618,495,eBay,143.26,2024-04-30
41619,336,Starbucks,46.18,2024-12-15
41620,341,eBay,67.14,2024-08-08
41621,433,Netflix,62.68,2024-06-05
41622,60,Walmart,80.49,2024-02-13
41623,496,BestBuy,44.85,2024-06-25
41624,347,Amazon,174.65,2024-02-17
41625,12,BestBuy,77.45,2024-01-11
41626,133,eBay,164.71,2024-04-16
41627,134,Microsoft,188.04,2024-08-10
41628,143,Target,47.67,2024-03-19
41629,481,Costco,54.8,2024-05-02
41630,379,Google,55.99,2024-07-09
41631,476,Costco,42.33,2024-11-22
41632,273,Apple,96.08,2024-04-17
41633,215,Amazon,77.89,2024-12-01
41634,346,Apple,95.57,2024-03-02
41635,242,Target,137.19,2024-07-12
41636,107,Costco,82.18,2024-06-20
41637,325,Apple,51.54,2024-05-24
41638,314,Walmart,319.09,2024-11-28
41639,489,eBay,72.11,2024-04-15
41640,249,Amazon,145.77,2024-11-11
41641,59,Starbucks,35.38,2024-10-31
41642,382,Netflix,103.0,2024-03-29
41643,223,BestBuy,107.35,2024-09-06
41644,148,Starbucks,84.86,2024-06-21
41645,169,Costco,76.54,2024-06-28
41646,307,Uber,28.32,2024-07-25
41647,14,Walmart,30.51,2024-08-18
41648,359,Netflix,169.54,2024-12-24
41649,444,Apple,46.28,2024-05-05
41650,359,Target,308.4,2024-02-13
41651,180,Amazon,54.35,2024-07-20
41652,97,Walmart,62.83,2024-07-05
41653,375,BestBuy,149.12,2024-03-30
41654,237,eBay,32.29,2024-09-24
41655,133,Costco,115.83,2024-03-03
41656,139,Microsoft,154.07,2024-02-07
41657,40,Microsoft,153.05,2024-02-07
41658,364,Amazon,102.6,2024-01-10
41659,216,Apple,205.68,2024-05-05
41660,183,Target,78.49,2024-08-11
41661,478,Starbucks,109.25,2024-01-13
41662,54,Walmart,87.32,2024-12-16
41663,430,Netflix,78.31,2024-06-03
41664,413,Starbucks,44.86,2024-01-22
41665,305,Google,91.02,2024-04-26
41666,260,Walmart,65.8,2024-04-22
41667,482,eBay,78.91,2024-06-12
41668,195,Microsoft,204.31,2024-11-18
41669,64,Netflix,193.09,2024-10-06
41670,128,Target,89.21,2024-05-20
41671,135,Google,91.55,2024-06-10
41672,21,Apple,399.33,2024-10-12
41673,89,Walmart,172.44,2024-10-06
41674,331,Costco,61.31,2024-01-30
41675,485,Uber,62.31,2024-10-17
41676,429,Google,112.57,2024-09-19
41677,147,Netflix,35.69,2024-05-26
41678,68,Microsoft,68.99,2024-01-03
41679,402,Costco,51.54,2024-02-15
41680,100,BestBuy,96.7,2024-11-30
41681,378,Uber,197.74,2024-08-22
41682,226,Amazon,47.05,2024-11-12
41683,394,BestBuy,41.28,2024-03-05
41684,93,Target,99.42,2024-08-10
41685,96,Walmart,105.84,2024-04-11
41686,180,Apple,270.31,2024-03-03
41687,428,eBay,157.74,2024-09-10
41688,310,Target,112.3,2024-12-19
41689,304,Google,96.36,2024-08-24
41690,82,Amazon,76.05,2024-02-13
41691,146,Walmart,124.83,2024-01-21
41692,193,Microsoft,90.76,2024-09-11
41693,133,Uber,124.1,2024-11-16
41694,53,eBay,75.45,2024-08-17
41695,164,Target,52.26,2024-07-06
41696,482,Walmart,55.65,2024-09-24
41697,391,Target,189.85,2024-03-25
41698,470,Walmart,163.36,2024-03-21
41699,372,Microsoft,109.73,2024-07-10
41700,341,Starbucks,41.58,2024-11-14
41701,30,Microsoft,122.52,2024-03-23
41702,149,Costco,121.39,2024-12-02
41703,375,eBay,30.24,2024-03-22
41704,262,Google,190.18,2024-09-22
41705,46,BestBuy,87.89,2024-11-19
41706,384,Microsoft,256.63,2024-09-29
41707,420,Starbucks,71.43,2024-02-20
41708,304,eBay,53.69,2024-06-26
41709,491,Costco,69.14,2024-04-08
41710,348,BestBuy,63.55,2024-09-03
41711,301,Starbucks,130.94,2024-01-28
41712,197,Target,46.83,2024-05-23
41713,104,Apple,30.88,2024-11-10
41714,29,Costco,191.37,2024-04-13
41715,482,Google,111.87,2024-09-22
41716,381,Microsoft,74.15,2024-06-18
41717,451,Costco,37.79,2024-07-07
41718,460,Uber,87.77,2024-01-07
41719,443,BestBuy,92.45,2024-03-03
41720,493,eBay,185.72,2024-12-05
41721,182,Google,88.85,2024-07-26
41722,228,Walmart,45.81,2024-01-01
41723,238,Microsoft,68.84,2024-02-29
41724,396,Google,38.71,2024-01-20
41725,190,Walmart,123.51,2024-09-09
41726,32,Amazon,25.49,2024-08-28
41727,178,Walmart,89.47,2024-01-03
41728,164,Apple,69.03,2024-09-14
41729,455,Apple,51.12,2024-09-20
41730,290,Uber,86.78,2024-02-07
41731,47,Costco,239.59,2024-12-30
41732,200,Target,76.46,2024-07-06
41733,494,Walmart,81.73,2024-06-26
41734,417,Google,67.97,2024-12-18
41735,57,Microsoft,37.91,2024-05-02
41736,442,Uber,145.37,2024-01-20
41737,13,Target,198.3,2024-06-09
41738,269,Target,31.03,2024-01-31
41739,25,Apple,171.39,2024-05-15
41740,128,eBay,54.33,2024-04-26
41741,321,Netflix,426.03,2024-06-06
41742,134,Walmart,124.51,2024-04-22
41743,417,Starbucks,61.02,2024-12-16
41744,120,Google,125.35,2024-07-19
41745,422,Netflix,279.38,2024-06-27
41746,469,Uber,86.97,2024-05-15
41747,324,Google,56.31,2024-03-19
41748,197,Netflix,106.32,2024-06-10
41749,98,Google,67.94,2024-11-19
41750,384,Starbucks,53.74,2024-04-29
41751,444,eBay,51.08,2024-03-10
41752,178,Starbucks,57.11,2024-03-01
41753,125,Apple,85.44,2024-01-19
41754,334,Target,88.28,2024-10-02
41755,297,Uber,66.4,2024-05-01
41756,481,Walmart,78.87,2024-08-31
